x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+23.90000E-03,+40.20100E-03,+14.34736192E+00,-20.10050E-03,+18.49246246E+00
+23.95000E-03,+40.20100E-03,+14.54836695E+00,-20.10050E-03,+18.49246246E+00
+24.00000E-03,+40.20100E-03,+14.74937198E+00,-20.10050E-03,+18.69346748E+00
+24.05000E-03,+40.20100E-03,+14.74937198E+00,-20.10050E-03,+18.69346748E+00
+24.10000E-03,+40.20100E-03,+15.15138203E+00,-20.10050E-03,+18.69346748E+00
+24.15000E-03,+40.20100E-03,+15.15138203E+00,-20.10050E-03,+18.69346748E+00
+24.20000E-03,+40.20100E-03,+15.35238706E+00,-20.10050E-03,+18.69346748E+00
+24.25000E-03,+40.20100E-03,+15.55339208E+00,-20.10050E-03,+18.49246246E+00
+24.30000E-03,+40.20100E-03,+15.75439711E+00,-0.0E+00,+18.49246246E+00
+24.35000E-03,+40.20100E-03,+15.95540214E+00,-20.10050E-03,+18.49246246E+00
+24.40000E-03,+40.20100E-03,+16.15640716E+00,-20.10050E-03,+18.69346748E+00
+24.45000E-03,+40.20100E-03,+16.55841722E+00,-20.10050E-03,+18.49246246E+00
+24.50000E-03,+40.20100E-03,+16.55841722E+00,-20.10050E-03,+18.49246246E+00
+24.55000E-03,+40.20100E-03,+16.75942224E+00,-20.10050E-03,+18.49246246E+00
+24.60000E-03,+40.20100E-03,+16.96042727E+00,-20.10050E-03,+18.69346748E+00
+24.65000E-03,+40.20100E-03,+17.16143230E+00,-0.0E+00,+18.69346748E+00
+24.70000E-03,+40.20100E-03,+17.56344235E+00,-20.10050E-03,+18.69346748E+00
+24.75000E-03,+40.20100E-03,+17.56344235E+00,-20.10050E-03,+18.49246246E+00
+24.80000E-03,+40.20100E-03,+17.76444738E+00,-20.10050E-03,+18.49246246E+00
+24.85000E-03,+40.20100E-03,+17.76444738E+00,-20.10050E-03,+18.69346748E+00
+24.90000E-03,+40.20100E-03,+17.96545240E+00,-20.10050E-03,+18.69346748E+00
+24.95000E-03,+40.20100E-03,+18.16645743E+00,-20.10050E-03,+18.69346748E+00
+25.00000E-03,+40.20100E-03,+18.16645743E+00,-20.10050E-03,+18.49246246E+00
+25.05000E-03,+40.20100E-03,+18.16645743E+00,-20.10050E-03,+18.69346748E+00
+25.10000E-03,+40.20100E-03,+18.36746246E+00,-20.10050E-03,+18.69346748E+00
+25.15000E-03,+60.30151E-03,+18.36746246E+00,-20.10050E-03,+18.69346748E+00
+25.20000E-03,+40.20100E-03,+18.56846748E+00,-20.10050E-03,+18.49246246E+00
+25.25000E-03,+40.20100E-03,+18.56846748E+00,-20.10050E-03,+18.69346748E+00
+25.30000E-03,+40.20100E-03,+18.76947251E+00,-20.10050E-03,+18.69346748E+00
+25.35000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.69346748E+00
+25.40000E-03,+40.20100E-03,+18.76947251E+00,-20.10050E-03,+18.69346748E+00
+25.45000E-03,+40.20100E-03,+18.76947251E+00,-20.10050E-03,+18.49246246E+00
+25.50000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.69346748E+00
+25.55000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.49246246E+00
+25.60000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+25.65000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.69346748E+00
+25.70000E-03,+40.20100E-03,+18.97047754E+00,-0.0E+00,+18.69346748E+00
+25.75000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+25.80000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+25.85000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.49246246E+00
+25.90000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+25.95000E-03,+60.30151E-03,+19.17148256E+00,-0.0E+00,+18.69346748E+00
+26.00000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.49246246E+00
+26.05000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.10000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.15000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.20000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.25000E-03,+40.20100E-03,+19.37248759E+00,-20.10050E-03,+18.69346748E+00
+26.30000E-03,+60.30151E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.35000E-03,+60.30151E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.40000E-03,+40.20100E-03,+19.37248759E+00,-20.10050E-03,+18.69346748E+00
+26.45000E-03,+40.20100E-03,+19.17148256E+00,+0.0E+00,+18.69346748E+00
+26.50000E-03,+60.30151E-03,+19.37248759E+00,-20.10050E-03,+18.69346748E+00
+26.55000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.60000E-03,+60.30151E-03,+19.17148256E+00,-0.0E+00,+18.69346748E+00
+26.65000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.70000E-03,+40.20100E-03,+19.37248759E+00,-20.10050E-03,+18.69346748E+00
+26.75000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.49246246E+00
+26.80000E-03,+60.30151E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.85000E-03,+60.30151E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.90000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+26.95000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+27.00000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+27.05000E-03,+60.30151E-03,+19.17148256E+00,-0.0E+00,+18.49246246E+00
+27.10000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+27.15000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.49246246E+00
+27.20000E-03,+40.20100E-03,+19.17148256E+00,-0.0E+00,+18.69346748E+00
+27.25000E-03,+40.20100E-03,+19.37248759E+00,-20.10050E-03,+18.69346748E+00
+27.30000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+27.35000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.49246246E+00
+27.40000E-03,+40.20100E-03,+19.17148256E+00,-20.10050E-03,+18.69346748E+00
+27.45000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.69346748E+00
+27.50000E-03,+40.20100E-03,+18.97047754E+00,-20.10050E-03,+18.69346748E+00
+27.55000E-03,+40.20100E-03,+18.76947251E+00,-20.10050E-03,+18.69346748E+00
+27.60000E-03,+40.20100E-03,+18.76947251E+00,-20.10050E-03,+18.49246246E+00
+27.65000E-03,+40.20100E-03,+18.36746246E+00,-20.10050E-03,+18.69346748E+00
+27.70000E-03,+40.20100E-03,+18.36746246E+00,-20.10050E-03,+18.49246246E+00
+27.75000E-03,+40.20100E-03,+17.96545240E+00,-20.10050E-03,+18.69346748E+00
+27.80000E-03,+40.20100E-03,+17.76444738E+00,-20.10050E-03,+18.49246246E+00
+27.85000E-03,+60.30151E-03,+17.56344235E+00,-20.10050E-03,+18.69346748E+00
+27.90000E-03,+60.30151E-03,+17.16143230E+00,-20.10050E-03,+18.69346748E+00
+27.95000E-03,+40.20100E-03,+16.96042727E+00,-20.10050E-03,+18.49246246E+00
+28.00000E-03,+40.20100E-03,+16.75942224E+00,-20.10050E-03,+18.69346748E+00
+28.05000E-03,+40.20100E-03,+16.35741219E+00,+0.0E+00,+18.69346748E+00
+28.10000E-03,+40.20100E-03,+16.15640716E+00,-20.10050E-03,+18.69346748E+00
+28.15000E-03,+40.20100E-03,+15.95540214E+00,-20.10050E-03,+18.49246246E+00
+28.20000E-03,+40.20100E-03,+15.55339208E+00,-20.10050E-03,+18.69346748E+00
+28.25000E-03,+40.20100E-03,+15.35238706E+00,-20.10050E-03,+18.69346748E+00
+28.30000E-03,+40.20100E-03,+15.15138203E+00,-20.10050E-03,+18.49246246E+00
+28.35000E-03,+40.20100E-03,+14.74937198E+00,-20.10050E-03,+18.49246246E+00
+28.40000E-03,+40.20100E-03,+14.54836695E+00,-20.10050E-03,+18.69346748E+00
+28.45000E-03,+40.20100E-03,+14.34736192E+00,-20.10050E-03,+18.69346748E+00
+28.50000E-03,+40.20100E-03,+14.14635690E+00,-20.10050E-03,+18.69346748E+00
+28.55000E-03,+40.20100E-03,+13.74434684E+00,-20.10050E-03,+18.69346748E+00
+28.60000E-03,+40.20100E-03,+13.34233679E+00,-20.10050E-03,+18.69346748E+00
+28.65000E-03,+40.20100E-03,+13.14133176E+00,-20.10050E-03,+18.69346748E+00
+28.70000E-03,+40.20100E-03,+12.94032674E+00,-0.0E+00,+18.69346748E+00
+28.75000E-03,+40.20100E-03,+12.53831668E+00,-20.10050E-03,+18.69346748E+00
+28.80000E-03,+40.20100E-03,+12.33731166E+00,-20.10050E-03,+18.49246246E+00
+28.85000E-03,+60.30151E-03,+12.13630663E+00,-20.10050E-03,+18.69346748E+00
+28.90000E-03,+40.20100E-03,+11.73429658E+00,-20.10050E-03,+18.69346748E+00
+28.95000E-03,+40.20100E-03,+11.53329155E+00,-20.10050E-03,+18.69346748E+00
+29.00000E-03,+40.20100E-03,+11.33228652E+00,-20.10050E-03,+18.49246246E+00
+29.05000E-03,+40.20100E-03,+11.13128149E+00,-20.10050E-03,+18.69346748E+00
+29.10000E-03,+40.20100E-03,+10.93027647E+00,-20.10050E-03,+18.49246246E+00
+29.15000E-03,+40.20100E-03,+10.52826641E+00,-20.10050E-03,+18.69346748E+00
+29.20000E-03,+40.20100E-03,+10.12625636E+00,-20.10050E-03,+18.49246246E+00
+29.25000E-03,+40.20100E-03,+9.92525133E+00,-20.10050E-03,+18.69346748E+00
+29.30000E-03,+40.20100E-03,+9.72424631E+00,-20.10050E-03,+18.69346748E+00
+29.35000E-03,+40.20100E-03,+9.12123123E+00,-20.10050E-03,+18.49246246E+00
+29.40000E-03,+40.20100E-03,+8.92022620E+00,-20.10050E-03,+18.69346748E+00
+29.45000E-03,+40.20100E-03,+8.71922117E+00,-20.10050E-03,+18.69346748E+00
+29.50000E-03,+40.20100E-03,+8.31721112E+00,-20.10050E-03,+18.69346748E+00
+29.55000E-03,+40.20100E-03,+8.11620609E+00,-20.10050E-03,+18.69346748E+00
+29.60000E-03,+40.20100E-03,+7.71419604E+00,-20.10050E-03,+18.69346748E+00
+29.65000E-03,+40.20100E-03,+7.31218599E+00,-20.10050E-03,+18.69346748E+00
+29.70000E-03,+40.20100E-03,+7.11118096E+00,-20.10050E-03,+18.69346748E+00
+29.75000E-03,+40.20100E-03,+6.70917091E+00,-20.10050E-03,+18.69346748E+00
+29.80000E-03,+40.20100E-03,+6.50816588E+00,-20.10050E-03,+18.69346748E+00
+29.85000E-03,+40.20100E-03,+6.30716085E+00,-20.10050E-03,+18.49246246E+00
+29.90000E-03,+40.20100E-03,+5.90515080E+00,-20.10050E-03,+18.69346748E+00
+29.95000E-03,+40.20100E-03,+5.70414577E+00,-20.10050E-03,+18.49246246E+00
+30.00000E-03,+40.20100E-03,+5.30213572E+00,-20.10050E-03,+18.49246246E+00
+30.05000E-03,+60.30151E-03,+4.90012567E+00,-20.10050E-03,+18.49246246E+00
+30.10000E-03,+40.20100E-03,+4.49811561E+00,-20.10050E-03,+18.69346748E+00
+30.15000E-03,+40.20100E-03,+4.09610556E+00,-20.10050E-03,+18.69346748E+00
+30.20000E-03,+40.20100E-03,+3.69409551E+00,-20.10050E-03,+18.69346748E+00
+30.25000E-03,+40.20100E-03,+3.49309048E+00,-20.10050E-03,+18.69346748E+00
+30.30000E-03,+40.20100E-03,+3.09108043E+00,-20.10050E-03,+18.69346748E+00
+30.35000E-03,+60.30151E-03,+2.89007540E+00,-40.20100E-03,+18.49246246E+00
+30.40000E-03,+40.20100E-03,+2.68907037E+00,+0.0E+00,+18.69346748E+00
+30.45000E-03,+40.20100E-03,+2.28706032E+00,-20.10050E-03,+18.49246246E+00
+30.50000E-03,+60.30151E-03,+2.08605529E+00,-20.10050E-03,+18.49246246E+00
+30.55000E-03,+40.20100E-03,+1.68404524E+00,-20.10050E-03,+18.49246246E+00
+30.60000E-03,+40.20100E-03,+1.48304021E+00,-20.10050E-03,+18.69346748E+00
+30.65000E-03,+40.20100E-03,+1.48304021E+00,-20.10050E-03,+18.69346748E+00
+30.70000E-03,+40.20100E-03,+1.28203519E+00,-20.10050E-03,+18.69346748E+00
+30.75000E-03,+40.20100E-03,+880.02513E-03,-20.10050E-03,+18.69346748E+00
+30.80000E-03,+40.20100E-03,+679.02011E-03,-20.10050E-03,+18.69346748E+00
+30.85000E-03,+40.20100E-03,+277.01005E-03,-20.10050E-03,+18.49246246E+00
+30.90000E-03,+40.20100E-03,+277.01005E-03,-20.10050E-03,+18.69346748E+00
+30.95000E-03,+40.20100E-03,+76.00503E-03,-20.10050E-03,+18.69346748E+00
+31.00000E-03,+60.30151E-03,+76.00503E-03,-20.10050E-03,+18.69346748E+00
+31.05000E-03,+40.20100E-03,-125.00000E-03,-20.10050E-03,+18.69346748E+00
+31.10000E-03,+40.20100E-03,+76.00503E-03,-20.10050E-03,+18.49246246E+00
+31.15000E-03,+60.30151E-03,-125.00000E-03,-40.20100E-03,+18.69346748E+00
+31.20000E-03,+40.20100E-03,-125.00000E-03,-20.10050E-03,+18.69346748E+00
+31.25000E-03,+40.20100E-03,-326.00503E-03,-20.10050E-03,+18.49246246E+00
+31.30000E-03,+40.20100E-03,-527.01005E-03,-20.10050E-03,+18.69346748E+00
+31.35000E-03,+40.20100E-03,-929.02011E-03,-20.10050E-03,+18.69346748E+00
+31.40000E-03,+40.20100E-03,-929.02011E-03,-0.0E+00,+18.49246246E+00
+31.45000E-03,+40.20100E-03,-1.33103016E+00,-20.10050E-03,+18.69346748E+00
+31.50000E-03,+20.10050E-03,-1.53203519E+00,-20.10050E-03,+18.49246246E+00
+31.55000E-03,+40.20100E-03,-1.73304021E+00,-20.10050E-03,+18.69346748E+00
+31.60000E-03,+40.20100E-03,-2.13505027E+00,-20.10050E-03,+18.69346748E+00
+31.65000E-03,+40.20100E-03,-2.13505027E+00,-20.10050E-03,+18.49246246E+00
+31.70000E-03,+40.20100E-03,-2.53706032E+00,-20.10050E-03,+18.49246246E+00
+31.75000E-03,+40.20100E-03,-2.53706032E+00,-20.10050E-03,+18.69346748E+00
+31.80000E-03,+40.20100E-03,-2.93907037E+00,-20.10050E-03,+18.69346748E+00
+31.85000E-03,+60.30151E-03,-3.14007540E+00,-20.10050E-03,+18.49246246E+00
+31.90000E-03,+40.20100E-03,-3.34108043E+00,-20.10050E-03,+18.69346748E+00
+31.95000E-03,+40.20100E-03,-3.74309048E+00,-0.0E+00,+18.69346748E+00
+32.00000E-03,+40.20100E-03,-4.14510053E+00,-20.10050E-03,+18.69346748E+00
+32.05000E-03,+40.20100E-03,-4.34610556E+00,-20.10050E-03,+18.49246246E+00
+32.10000E-03,+40.20100E-03,-4.74811561E+00,-20.10050E-03,+18.49246246E+00
+32.15000E-03,+40.20100E-03,-5.15012567E+00,-0.0E+00,+18.69346748E+00
+32.20000E-03,+40.20100E-03,-5.35113069E+00,-20.10050E-03,+18.69346748E+00
+32.25000E-03,+40.20100E-03,-5.75314075E+00,-20.10050E-03,+18.49246246E+00
+32.30000E-03,+40.20100E-03,-6.15515080E+00,-20.10050E-03,+18.69346748E+00
+32.35000E-03,+40.20100E-03,-6.55716085E+00,-20.10050E-03,+18.69346748E+00
+32.40000E-03,+40.20100E-03,-6.55716085E+00,-20.10050E-03,+18.49246246E+00
+32.45000E-03,+40.20100E-03,-6.95917091E+00,-20.10050E-03,+18.69346748E+00
+32.50000E-03,+40.20100E-03,-7.16017593E+00,-20.10050E-03,+18.69346748E+00
+32.55000E-03,+40.20100E-03,-7.56218599E+00,-20.10050E-03,+18.69346748E+00
+32.60000E-03,+40.20100E-03,-7.96419604E+00,-20.10050E-03,+18.69346748E+00
+32.65000E-03,+40.20100E-03,-8.36620609E+00,-20.10050E-03,+18.69346748E+00
+32.70000E-03,+40.20100E-03,-8.56721112E+00,-20.10050E-03,+18.49246246E+00
+32.75000E-03,+40.20100E-03,-8.76821615E+00,-20.10050E-03,+18.69346748E+00
+32.80000E-03,+40.20100E-03,-9.17022620E+00,-20.10050E-03,+18.49246246E+00
+32.85000E-03,+40.20100E-03,-9.17022620E+00,-20.10050E-03,+18.69346748E+00
+32.90000E-03,+40.20100E-03,-9.57223625E+00,-20.10050E-03,+18.49246246E+00
+32.95000E-03,+40.20100E-03,-9.77324128E+00,-20.10050E-03,+18.69346748E+00
+33.00000E-03,+60.30151E-03,-10.17525133E+00,-20.10050E-03,+18.49246246E+00
+33.05000E-03,+40.20100E-03,-10.37625636E+00,-0.0E+00,+18.69346748E+00
+33.10000E-03,+60.30151E-03,-10.37625636E+00,-20.10050E-03,+18.49246246E+00
+33.15000E-03,+40.20100E-03,-10.57726139E+00,-20.10050E-03,+18.69346748E+00
+33.20000E-03,+40.20100E-03,-10.77826642E+00,-20.10050E-03,+18.49246246E+00
+33.25000E-03,+40.20100E-03,-10.97927144E+00,-20.10050E-03,+18.69346748E+00
+33.30000E-03,+40.20100E-03,-11.18027647E+00,-20.10050E-03,+18.69346748E+00
+33.35000E-03,+40.20100E-03,-11.38128150E+00,-20.10050E-03,+18.69346748E+00
+33.40000E-03,+40.20100E-03,-11.78329155E+00,-20.10050E-03,+18.69346748E+00
+33.45000E-03,+40.20100E-03,-12.18530160E+00,-20.10050E-03,+18.69346748E+00
+33.50000E-03,+40.20100E-03,-12.38630663E+00,-20.10050E-03,+18.69346748E+00
+33.55000E-03,+40.20100E-03,-12.78831668E+00,-20.10050E-03,+18.49246246E+00
+33.60000E-03,+40.20100E-03,-12.98932171E+00,-20.10050E-03,+18.69346748E+00
+33.65000E-03,+40.20100E-03,-13.19032674E+00,-20.10050E-03,+18.69346748E+00
+33.70000E-03,+40.20100E-03,-13.59233679E+00,-20.10050E-03,+18.49246246E+00
+33.75000E-03,+40.20100E-03,-13.79334182E+00,-20.10050E-03,+18.49246246E+00
+33.80000E-03,+60.30151E-03,-13.99434684E+00,-20.10050E-03,+18.49246246E+00
+33.85000E-03,+40.20100E-03,-14.19535187E+00,-20.10050E-03,+18.49246246E+00
+33.90000E-03,+20.10050E-03,-14.19535187E+00,-20.10050E-03,+18.69346748E+00
+33.95000E-03,+40.20100E-03,-14.39635690E+00,-20.10050E-03,+18.69346748E+00
+34.00000E-03,+40.20100E-03,-14.59736192E+00,-20.10050E-03,+18.69346748E+00
+34.05000E-03,+40.20100E-03,-14.79836695E+00,-20.10050E-03,+18.69346748E+00
+34.10000E-03,+40.20100E-03,-14.99937198E+00,-0.0E+00,+18.69346748E+00
+34.15000E-03,+40.20100E-03,-15.20037700E+00,-20.10050E-03,+18.49246246E+00
+34.20000E-03,+40.20100E-03,-15.20037700E+00,-20.10050E-03,+18.69346748E+00
+34.25000E-03,+40.20100E-03,-15.40138203E+00,-20.10050E-03,+18.69346748E+00
+34.30000E-03,+40.20100E-03,-15.80339208E+00,-20.10050E-03,+18.49246246E+00
+34.35000E-03,+40.20100E-03,-16.00439711E+00,-20.10050E-03,+18.49246246E+00
+34.40000E-03,+40.20100E-03,-16.00439711E+00,-20.10050E-03,+18.49246246E+00
+34.45000E-03,+40.20100E-03,-16.40640716E+00,-20.10050E-03,+18.69346748E+00
+34.50000E-03,+20.10050E-03,-16.60741219E+00,-20.10050E-03,+18.69346748E+00
+34.55000E-03,+40.20100E-03,-16.80841722E+00,-0.0E+00,+18.49246246E+00
+34.60000E-03,+40.20100E-03,-17.00942224E+00,-20.10050E-03,+18.69346748E+00
+34.65000E-03,+40.20100E-03,-17.21042727E+00,-20.10050E-03,+18.69346748E+00
+34.70000E-03,+60.30151E-03,-17.41143230E+00,-20.10050E-03,+18.69346748E+00
+34.75000E-03,+40.20100E-03,-17.61243732E+00,-20.10050E-03,+18.49246246E+00
+34.80000E-03,+40.20100E-03,-17.61243732E+00,-0.0E+00,+18.49246246E+00
+34.85000E-03,+40.20100E-03,-17.81344235E+00,-20.10050E-03,+18.49246246E+00
+34.90000E-03,+40.20100E-03,-17.81344235E+00,-20.10050E-03,+18.69346748E+00
+34.95000E-03,+40.20100E-03,-17.81344235E+00,-0.0E+00,+18.69346748E+00
+35.00000E-03,+40.20100E-03,-18.01444738E+00,-20.10050E-03,+18.69346748E+00
+35.05000E-03,+40.20100E-03,-18.21545240E+00,-0.0E+00,+18.49246246E+00
+35.10000E-03,+40.20100E-03,-18.21545240E+00,-0.0E+00,+18.69346748E+00
+35.15000E-03,+40.20100E-03,-18.41645743E+00,-20.10050E-03,+18.69346748E+00
+35.20000E-03,+40.20100E-03,-18.41645743E+00,-20.10050E-03,+18.49246246E+00
+35.25000E-03,+40.20100E-03,-18.61746246E+00,-20.10050E-03,+18.69346748E+00
+35.30000E-03,+60.30151E-03,-18.61746246E+00,-20.10050E-03,+18.49246246E+00
+35.35000E-03,+60.30151E-03,-18.61746246E+00,-20.10050E-03,+18.69346748E+00
+35.40000E-03,+40.20100E-03,-18.81846748E+00,-20.10050E-03,+18.49246246E+00
+35.45000E-03,+60.30151E-03,-18.81846748E+00,-0.0E+00,+18.69346748E+00
+35.50000E-03,+40.20100E-03,-18.81846748E+00,-20.10050E-03,+18.69346748E+00
+35.55000E-03,+40.20100E-03,-18.81846748E+00,-20.10050E-03,+18.69346748E+00
+35.60000E-03,+60.30151E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+35.65000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+35.70000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.49246246E+00
+35.75000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+35.80000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.49246246E+00
+35.85000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+35.90000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+35.95000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+36.00000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.05000E-03,+60.30151E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.10000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.15000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.20000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.25000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.30000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.35000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.40000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.45000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.50000E-03,+60.30151E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.55000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.60000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.65000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.70000E-03,+60.30151E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.75000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.80000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+36.85000E-03,+40.20100E-03,-19.22047754E+00,-0.0E+00,+18.49246246E+00
+36.90000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+36.95000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.49246246E+00
+37.00000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.05000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.10000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.15000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.20000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.25000E-03,+40.20100E-03,-19.22047754E+00,-20.10050E-03,+18.69346748E+00
+37.30000E-03,+60.30151E-03,-19.01947251E+00,-20.10050E-03,+18.69346748E+00
+37.35000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.49246246E+00
+37.40000E-03,+40.20100E-03,-19.01947251E+00,-20.10050E-03,+18.49246246E+00
+37.45000E-03,+40.20100E-03,-19.01947251E+00,-0.0E+00,+18.49246246E+00
+37.50000E-03,+40.20100E-03,-18.81846748E+00,-20.10050E-03,+18.69346748E+00
+37.55000E-03,+20.10050E-03,-18.81846748E+00,-20.10050E-03,+18.69346748E+00
+37.60000E-03,+40.20100E-03,-18.61746246E+00,-20.10050E-03,+18.49246246E+00
+37.65000E-03,+40.20100E-03,-18.61746246E+00,-0.0E+00,+18.49246246E+00
+37.70000E-03,+40.20100E-03,-18.21545240E+00,-20.10050E-03,+18.69346748E+00
+37.75000E-03,+40.20100E-03,-17.81344235E+00,-20.10050E-03,+18.69346748E+00
+37.80000E-03,+60.30151E-03,-17.81344235E+00,-20.10050E-03,+18.69346748E+00
+37.85000E-03,+40.20100E-03,-17.41143230E+00,-20.10050E-03,+18.69346748E+00
+37.90000E-03,+40.20100E-03,-17.21042727E+00,-20.10050E-03,+18.69346748E+00
+37.95000E-03,+40.20100E-03,-17.00942224E+00,-0.0E+00,+18.69346748E+00
+38.00000E-03,+40.20100E-03,-16.80841722E+00,-20.10050E-03,+18.49246246E+00
+38.05000E-03,+40.20100E-03,-16.40640716E+00,-0.0E+00,+18.69346748E+00
+38.10000E-03,+40.20100E-03,-16.20540214E+00,-20.10050E-03,+18.49246246E+00
+38.15000E-03,+40.20100E-03,-16.00439711E+00,-20.10050E-03,+18.69346748E+00
+38.20000E-03,+40.20100E-03,-15.60238706E+00,-0.0E+00,+18.49246246E+00
+38.25000E-03,+40.20100E-03,-15.60238706E+00,-20.10050E-03,+18.69346748E+00
+38.30000E-03,+40.20100E-03,-15.20037700E+00,-0.0E+00,+18.69346748E+00
+38.35000E-03,+40.20100E-03,-14.79836695E+00,-0.0E+00,+18.69346748E+00
+38.40000E-03,+40.20100E-03,-14.59736192E+00,-20.10050E-03,+18.69346748E+00
+38.45000E-03,+40.20100E-03,-14.19535187E+00,-20.10050E-03,+18.49246246E+00
+38.50000E-03,+40.20100E-03,-14.19535187E+00,-20.10050E-03,+18.49246246E+00
+38.55000E-03,+40.20100E-03,-13.59233679E+00,-20.10050E-03,+18.69346748E+00
+38.60000E-03,+60.30151E-03,-13.39133176E+00,-0.0E+00,+18.69346748E+00
+38.65000E-03,+40.20100E-03,-13.19032674E+00,-20.10050E-03,+18.49246246E+00
+38.70000E-03,+40.20100E-03,-12.98932171E+00,-20.10050E-03,+18.69346748E+00
+38.75000E-03,+40.20100E-03,-12.78831668E+00,-20.10050E-03,+18.69346748E+00
